agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
72,4,10,0.4,80,4.0,0.05582620838175791,16.05355004866918
73,4,10,0.4,80,4.0,0.03465923289208105,16.06867361863454
74,4,10,0.4,80,4.0,0.03992215859442261,16.061959636211395
75,4,10,0.4,80,4.0,0.033169318689531754,16.04221971432368
76,4,10,0.4,80,4.0,0.04437284341917054,16.041978565851846
77,4,10,0.4,80,4.0,0.04351747394051225,16.051415566603342
78,4,10,0.4,80,4.0,0.1596240295477927,16.011330147584278
79,4,10,0.4,80,4.0,0.02409164642698097,16.036933549245198
80,4,10,0.4,80,4.0,0.02982499609163139,16.05607546965281
81,5,10,0.4,80,8.0,0.03872328552217284,16.057206483682
82,5,10,0.4,80,8.0,0.043438129125279216,16.032465799649557
83,5,10,0.4,80,8.0,0.03703676138616908,16.03899676799774
84,5,10,0.4,80,8.0,0.4031989684539167,15.94730058113734
85,5,10,0.4,80,8.0,0.05196618811065311,16.03448496659597
86,5,10,0.4,80,8.0,0.04166924171662557,16.025882001717886
87,5,10,0.4,80,8.0,0.05210905339799009,16.09674200216929
88,5,10,0.4,80,8.0,0.044089269990605126,16.116206169128418
89,5,10,0.4,80,8.0,0.07444002675228997,16.06609615087509
90,5,10,0.4,80,8.0,0.02888939996343726,16.070979448159537
91,5,10,0.4,80,8.0,0.03233920153470255,16.087290016810098
92,5,10,0.4,80,8.0,0.05208712330526577,16.080025668938955
93,5,10,0.4,80,8.0,0.030297012131708455,16.105255699157716
94,5,10,0.4,80,8.0,0.08440490364266101,16.060596533616383
95,5,10,0.4,80,8.0,0.02633449485734243,16.06814308563868
96,5,10,0.4,80,8.0,0.47739871011709273,16.003003585338593
97,5,10,0.4,80,8.0,0.0476514390534512,16.076886999607087
98,5,10,0.4,80,8.0,0.035786098849078796,16.064536964893342
99,5,10,0.4,80,8.0,0.051391097579791815,16.06286955277125
100,5,10,0.4,80,8.0,0.03591190323954576,16.05258073012034
101,6,10,0.4,360,0.0,0.03688909738962759,16.11166623433431
102,6,10,0.4,360,0.0,0.05540199527716512,16.10568600098292
103,6,10,0.4,360,0.0,0.03401403746161953,16.045140596230826
104,6,10,0.4,360,0.0,31.519877312991614,15.926143634319306
105,6,10,0.4,360,0.0,31.511205178423424,15.916711080074311
106,6,10,0.4,360,0.0,31.517473362400086,15.877511449654897
107,6,10,0.4,360,0.0,0.08720835012962275,15.98973594903946
108,6,10,0.4,360,0.0,0.03433768815623967,15.97342921892802
109,6,10,0.4,360,0.0,0.04580512797396625,16.049994798501334
110,6,10,0.4,360,0.0,0.037716653534554896,16.03146104812622
111,6,10,0.4,360,0.0,0.02996296052098601,16.035606249173483
112,6,10,0.4,360,0.0,0.03125606935793245,16.027019933859506
113,6,10,0.4,360,0.0,0.03211467525934077,16.04973090092341
114,6,10,0.4,360,0.0,0.06672219950015353,16.036565816402437
115,6,10,0.4,360,0.0,0.06458119427788288,15.989137868086496
116,6,10,0.4,360,0.0,0.05026005594071713,16.0781027674675
117,6,10,0.4,360,0.0,31.50801469849639,15.973826364676158
118,6,10,0.4,360,0.0,0.038268684788904536,16.042246214548747
119,6,10,0.4,360,0.0,0.033273915644670915,16.050755230585732
120,6,10,0.4,360,0.0,0.03632243470049619,16.06750125090281
121,7,10,0.4,360,1.0,0.035875614836898634,16.12850686709086
122,7,10,0.4,360,1.0,0.04877174834486962,16.135111900170646
123,7,10,0.4,360,1.0,0.06964355295572928,16.040733683109284
124,7,10,0.4,360,1.0,0.04557894475119151,16.060237081845603
125,7,10,0.4,360,1.0,0.07706068152059307,16.23624614874522
126,7,10,0.4,360,1.0,0.07428168849622838,17.405805015563963
127,7,10,0.4,360,1.0,0.08768181073633771,17.338337663809458
128,7,10,0.4,360,1.0,0.05025093675009437,16.842602467536928
129,7,10,0.4,360,1.0,0.06041677565892269,16.61721183458964
130,7,10,0.4,360,1.0,0.041453704857106796,16.654085652033487
131,7,10,0.4,360,1.0,0.06471702532967319,16.62125146786372
132,7,10,0.4,360,1.0,30.70584042849516,16.305878869692485
133,7,10,0.4,360,1.0,0.07378943558432745,16.414028998215993
134,7,10,0.4,360,1.0,0.0540593641700898,16.45269876718521
135,7,10,0.4,360,1.0,0.05547929513902035,16.216010296344756
136,7,10,0.4,360,1.0,0.04607616529850045,16.27813716729482
137,7,10,0.4,360,1.0,0.046378549930478706,16.259618481000263
138,7,10,0.4,360,1.0,0.7188469488401418,16.420648447672527
139,7,10,0.4,360,1.0,0.052896721285212604,16.397728315989177
140,7,10,0.4,360,1.0,0.03626645551060924,16.47231863339742
141,8,10,0.4,360,2.0,0.07216597478763906,16.366421866416932
142,8,10,0.4,360,2.0,0.04766032427214798,16.374912885824838
143,8,10,0.4,360,2.0,0.054705297891282416,16.357323916753135
144,8,10,0.4,360,2.0,0.07668090677268968,16.309921848773957
145,8,10,0.4,360,2.0,0.05354007974036822,16.34629568258921
146,8,10,0.4,360,2.0,29.287880797792372,16.240256468454998
147,8,10,0.4,360,2.0,0.15263085593548084,16.28121443192164
