agent_ID,parameters_ID,order_cost,leadtime,mean_gap
164,9,360,4,0.023926562359286148
165,9,360,4,0.06822776551087963
166,9,360,4,0.030126482743355464
167,9,360,4,1.5581739230812603
168,9,360,4,0.021737974272089355
169,9,360,4,0.03282499474083489
170,9,360,4,0.0276465364385486
171,9,360,4,0.02634080933305296
172,9,360,4,0.06525488814336881
173,9,360,4,0.029090055564425555
174,9,360,4,0.029053142215776522
175,9,360,4,0.015194027432351704
176,9,360,4,0.034688819731037206
177,9,360,4,0.03417582960351407
178,9,360,4,0.013404135105272878
179,9,360,4,0.026985633321852553
180,9,360,4,0.03270866571576563
181,10,360,8,0.19722150643862185
182,10,360,8,0.2511132692952104
183,10,360,8,0.14523921874664852
184,10,360,8,0.06224383571151822
185,10,360,8,0.08032025487674764
186,10,360,8,0.027747540219384578
187,10,360,8,0.06671344109672515
188,10,360,8,0.034654172882111624
189,10,360,8,0.06837007519700078
190,10,360,8,16.314246085235546
191,10,360,8,0.15346636561060326
192,10,360,8,0.18602643774513503
193,10,360,8,0.4449493305192567
194,10,360,8,0.056101435321180795
195,10,360,8,0.05149697041291299
196,10,360,8,16.316768256128864
197,10,360,8,0.0720449422736914
198,10,360,8,0.0720111287715458
199,10,360,8,0.137623330204586
200,10,360,8,0.051864117415245874
201,11,1280,0,0.030604699235887815
202,11,1280,0,0.07429467506275149
203,11,1280,0,0.038312179757585996
204,11,1280,0,0.06349191868979212
205,11,1280,0,0.007055226399100411
206,11,1280,0,15.929130327923607
207,11,1280,0,0.042020019859400355
208,11,1280,0,0.08175831852475782
209,11,1280,0,0.053429402799779584
210,11,1280,0,0.038585104552844494
211,11,1280,0,0.038640651346015444
212,11,1280,0,0.0331036011412226
213,11,1280,0,0.03399059235046876
214,11,1280,0,0.027555694405832415
215,11,1280,0,0.12849024100078602
216,11,1280,0,0.0790188262107711
217,11,1280,0,0.05824358233547218
218,11,1280,0,0.005495652756084446
219,11,1280,0,0.01484105095443518
220,11,1280,0,0.06431700508931563
221,12,1280,1,15.647564914621634
222,12,1280,1,15.64565943561589
223,12,1280,1,0.025981100566583402
224,12,1280,1,0.03919544303089963
225,12,1280,1,0.00887773006436556
226,12,1280,1,0.036553636813386824
227,12,1280,1,0.024023140802272348
228,12,1280,1,0.03508479372456702
229,12,1280,1,0.01738484780395658
230,12,1280,1,0.022842604976629467
231,12,1280,1,0.08000976524652416
232,12,1280,1,0.017642253574791322
233,12,1280,1,0.06466307771545987
234,12,1280,1,0.016724294075118797
235,12,1280,1,0.012324738486938951
236,12,1280,1,0.03308938348086387
237,12,1280,1,0.03743048564410034
238,12,1280,1,0.02410197385297296
239,12,1280,1,0.024752469599126314
240,12,1280,1,0.03759637367227768
241,13,1280,2,0.06054972107855028
242,13,1280,2,0.008932300310661286
243,13,1280,2,0.025156197634315584
244,13,1280,2,15.497632669016031
245,13,1280,2,0.05914453166189495
246,13,1280,2,0.02463782813761328
247,13,1280,2,0.08774648346423473
248,13,1280,2,0.024314731064661373
249,13,1280,2,0.023465395726324896
250,13,1280,2,0.034258280659524985
251,13,1280,2,0.03246772060464743
252,13,1280,2,0.05950039178213873
253,13,1280,2,0.03089708700678585
254,13,1280,2,0.036226942145981995
255,13,1280,2,15.316378328925001
256,13,1280,2,0.09375848615048893
257,13,1280,2,0.026923963049941865
258,13,1280,2,0.07959792006501355
259,13,1280,2,0.04510369872257615
260,13,1280,2,0.0785798145636904
261,14,1280,4,0.34900728684408844
262,14,1280,4,0.06417453415770628
263,14,1280,4,0.029502286205960224
264,14,1280,4,0.03369913901457942
265,14,1280,4,1.0996877243530339
266,14,1280,4,0.1757863253809353
267,14,1280,4,4.384612051303902
268,14,1280,4,14.184098608587451
269,14,1280,4,0.2194677826361384
270,14,1280,4,0.04847134544448985
271,14,1280,4,0.11760708394160282
272,14,1280,4,0.05466602020629096
273,14,1280,4,0.07959012176600073
274,14,1280,4,0.05354256980560184
275,14,1280,4,0.02280056900331019
276,14,1280,4,2.042771093232537
277,14,1280,4,0.05537684629928038
278,14,1280,4,0.07394041753751933
279,14,1280,4,0.30790017494586885
280,14,1280,4,0.10409845641383991
281,15,1280,8,0.7423252580943522
282,15,1280,8,0.05388362848826935
283,15,1280,8,0.062023203962348374
284,15,1280,8,10.804590498205046
285,15,1280,8,0.2813809236584499
286,15,1280,8,0.789446648440591
287,15,1280,8,4.510779582607581
288,15,1280,8,0.728600815939985
289,15,1280,8,0.6810369690875765
290,15,1280,8,0.6164375201581695
291,15,1280,8,2.193514129181528
292,15,1280,8,0.44426312955773284
293,15,1280,8,0.0653739899136293
294,15,1280,8,0.23428197650859858
295,15,1280,8,5.9538656663640985
296,15,1280,8,0.0780065176262748
297,15,1280,8,10.802463869182347
298,15,1280,8,0.026242656591034894
299,15,1280,8,0.17481786840298208
300,15,1280,8,0.21973223019376673
