agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
91,5,5,0.2,360,0.0,16.32138491856375,16.32571545044581
92,5,5,0.2,360,0.0,16.321367594731537,16.2211403687795
93,5,5,0.2,360,0.0,16.322327934150536,16.237752151489257
94,5,5,0.2,360,0.0,16.3212772848984,16.31924158334732
95,5,5,0.2,360,0.0,16.32167631807024,16.21495405038198
96,5,5,0.2,360,0.0,16.32302501646899,16.245063134034474
97,5,5,0.2,360,0.0,16.323411546031696,16.21631186803182
98,5,5,0.2,360,0.0,16.322249491429154,16.200710050264995
99,5,5,0.2,360,0.0,1.4858724829969896,16.34852373600006
100,5,5,0.2,360,0.0,5.041641459360071,16.3856303135554
101,6,5,0.4,360,0.0,16.1888353985222,16.217201149463655
102,6,5,0.4,360,0.0,4.314315829839408,16.16642519632975
103,6,5,0.4,360,0.0,16.18586803791367,16.218886649608613
104,6,5,0.4,360,0.0,16.18665580306554,16.12283373673757
105,6,5,0.4,360,0.0,16.186765133123604,16.202965581417082
106,6,5,0.4,360,0.0,0.3619029136139796,16.353620584805807
107,6,5,0.4,360,0.0,16.1857788466981,16.16596084833145
108,6,5,0.4,360,0.0,7.275517113927187,16.471213281154633
109,6,5,0.4,360,0.0,16.183763634740338,16.30212113459905
110,6,5,0.4,360,0.0,16.188755958494042,16.362983365853626
111,6,5,0.4,360,0.0,2.696490713873924,16.528095281124116
112,6,5,0.4,360,0.0,16.18767528721764,16.263845217227935
113,6,5,0.4,360,0.0,7.583329506470488,16.330547134081524
114,6,5,0.4,360,0.0,5.7819439827373875,16.502994616826374
115,6,5,0.4,360,0.0,16.187167573347068,16.210043001174927
116,6,5,0.4,360,0.0,16.18761795097498,16.251952135562895
117,6,5,0.4,360,0.0,16.18812541557384,16.298751266797385
118,6,5,0.4,360,0.0,16.183784745304024,16.244023847579957
119,6,5,0.4,360,0.0,16.188949436693584,16.246164333820342
120,6,5,0.4,360,0.0,16.188157046009778,16.244232630729677
121,7,10,0.2,360,0.0,31.920004681714083,16.256543215115865
122,7,10,0.2,360,0.0,5.134057565182772,16.393136433760326
123,7,10,0.2,360,0.0,4.243296254701201,16.51605526606242
124,7,10,0.2,360,0.0,31.921167359060515,16.12937833070755
125,7,10,0.2,360,0.0,31.91959387273579,16.234419218699138
126,7,10,0.2,360,0.0,3.3630603858230477,16.425403332710268
127,7,10,0.2,360,0.0,31.92048055194687,16.458755469322206
128,7,10,0.2,360,0.0,31.921540114389778,16.20144328276316
129,7,10,0.2,360,0.0,5.165362330020025,16.485469015439353
130,7,10,0.2,360,0.0,31.92047701239477,16.34043458302816
131,7,10,0.2,360,0.0,31.921018093752288,16.277763803799946
132,7,10,0.2,360,0.0,31.91929294661898,16.202039384841918
133,7,10,0.2,360,0.0,31.921368908945876,16.188701419035592
134,7,10,0.2,360,0.0,31.91803593666405,16.225269520282744
135,7,10,0.2,360,0.0,31.92318247356768,16.180194652080537
136,7,10,0.2,360,0.0,0.9761199517839347,16.483798714478812
137,7,10,0.2,360,0.0,31.916957975622203,16.280806084473927
138,7,10,0.2,360,0.0,31.918790200357833,16.30199768145879
139,7,10,0.2,360,0.0,31.920585981308555,16.28765304883321
140,7,10,0.2,360,0.0,31.916158536699758,16.24447549978892
141,8,10,0.4,360,0.0,31.51574031748232,16.234898114204405
142,8,10,0.4,360,0.0,31.5106157660794,16.37987698316574
143,8,10,0.4,360,0.0,3.5484564715992124,16.400051534175873
144,8,10,0.4,360,0.0,31.51345232193873,16.34818618297577
145,8,10,0.4,360,0.0,31.510731426037356,16.360313816865286
146,8,10,0.4,360,0.0,31.51216578515407,16.41875601609548
147,8,10,0.4,360,0.0,31.507121177404,16.542943632602693
148,8,10,0.4,360,0.0,31.513714301294826,16.423118297259013
149,8,10,0.4,360,0.0,31.508170464833615,16.34785061677297
150,8,10,0.4,360,0.0,31.507544189119766,16.3673499306043
151,8,10,0.4,360,0.0,31.513722263361977,16.323702216148376
152,8,10,0.4,360,0.0,31.526388953824064,16.452831351757048
153,8,10,0.4,360,0.0,31.51185254857464,16.35292183160782
154,8,10,0.4,360,0.0,0.41189228867562316,16.598359064261118
155,8,10,0.4,360,0.0,31.51252859501574,16.347337651252747
156,8,10,0.4,360,0.0,31.511689492508395,16.42500609954198
157,8,10,0.4,360,0.0,31.511811186265074,16.406671583652496
158,8,10,0.4,360,0.0,31.513292747534067,16.46057416598002
159,8,10,0.4,360,0.0,9.990570866114899,16.636816863218943
160,8,10,0.4,360,0.0,31.510048835863056,16.39496971766154
161,9,5,0.2,1280,0.0,8.072359438469611,16.477141769727073
162,9,5,0.2,1280,0.0,8.57453301759052,16.4889568010966
163,9,5,0.2,1280,0.0,11.174658811913462,16.49588193098704
164,9,5,0.2,1280,0.0,13.821360383925793,16.603084552288056
165,9,5,0.2,1280,0.0,NaN,16.307125349839527
166,9,5,0.2,1280,0.0,11.065103740014486,16.49426571528117
167,9,5,0.2,1280,0.0,8.07143796962298,16.493893114725747
168,9,5,0.2,1280,0.0,10.2496469135224,16.563238481680553
169,9,5,0.2,1280,0.0,8.071978569169596,16.575275615851083
170,9,5,0.2,1280,0.0,8.834961074465877,16.60416541894277
171,9,5,0.2,1280,0.0,8.072236984529175,16.367480250199637
172,9,5,0.2,1280,0.0,3.997094648699754,16.53267548084259
173,9,5,0.2,1280,0.0,8.072129578302324,16.401307368278502
