agent_ID,parameters_ID,stockout,CV,order_cost,leadtime,mean_gap,time
161,9,5,0.2,1280,0.0,0.15439951073016847,15.96032693386078
162,9,5,0.2,1280,0.0,0.1407371224388611,15.943111332257589
163,9,5,0.2,1280,0.0,8.08120507959263,15.78442181746165
164,9,5,0.2,1280,0.0,0.08843440766712962,16.001863567034402
165,9,5,0.2,1280,0.0,0.12145741764674195,15.951256934801737
166,9,5,0.2,1280,0.0,0.10326142816848301,15.970635032653808
167,9,5,0.2,1280,0.0,0.19139170829842608,15.930944534142812
168,9,5,0.2,1280,0.0,0.13366980625500097,15.957628417015076
169,9,5,0.2,1280,0.0,0.13454613321996514,15.927585097153981
170,9,5,0.2,1280,0.0,0.13077951879750127,15.96876301765442
171,9,5,0.2,1280,0.0,0.10914603692698038,15.90963436762492
172,9,5,0.2,1280,0.0,0.130851491212951,15.933151880900065
173,9,5,0.2,1280,0.0,0.15809407621699473,15.904389949639638
174,9,5,0.2,1280,0.0,0.14663105184916506,15.928885316848755
175,9,5,0.2,1280,0.0,0.14568383029399426,15.927295768260956
176,9,5,0.2,1280,0.0,8.072140386246236,15.866580283641815
177,9,5,0.2,1280,0.0,0.15088744914826352,15.892233033974966
178,9,5,0.2,1280,0.0,0.14542103917613378,15.959344033400217
179,9,5,0.2,1280,0.0,0.14857046784869712,15.99551818370819
180,9,5,0.2,1280,0.0,0.1632712816562893,15.964212584495545
181,10,5,0.4,1280,0.0,0.13098549870861725,16.010202582677206
182,10,5,0.4,1280,0.0,0.10105096949599907,15.97364158630371
183,10,5,0.4,1280,0.0,0.1152481799579139,15.952740502357482
184,10,5,0.4,1280,0.0,0.12655497409668123,15.98878453572591
185,10,5,0.4,1280,0.0,0.0777020565839458,15.9896936972936
186,10,5,0.4,1280,0.0,0.12203213646847096,15.939040263493856
187,10,5,0.4,1280,0.0,8.005974439039786,15.839867417017619
188,10,5,0.4,1280,0.0,0.13999290736366884,15.97253449757894
189,10,5,0.4,1280,0.0,0.1270245342767643,16.04858808120092
190,10,5,0.4,1280,0.0,0.11903048325541707,16.07165806690852
191,10,5,0.4,1280,0.0,0.17892249815323738,16.069692234198254
192,10,5,0.4,1280,0.0,0.1306412849514246,16.20414651632309
193,10,5,0.4,1280,0.0,0.15321032516373023,16.066708298524222
194,10,5,0.4,1280,0.0,0.09088288536576007,15.99262214899063
195,10,5,0.4,1280,0.0,0.09342952438755849,16.221178217728934
196,10,5,0.4,1280,0.0,0.1441987881339714,16.092954365412393
197,10,5,0.4,1280,0.0,0.14202338659095914,16.10590040286382
198,10,5,0.4,1280,0.0,0.07358117048041195,16.056498833497365
199,10,5,0.4,1280,0.0,0.152611853220538,16.032158148288726
200,10,5,0.4,1280,0.0,0.10826227547943726,16.05693813562393
201,11,10,0.2,1280,0.0,0.15370128926115498,16.050009433428446
202,11,10,0.2,1280,0.0,0.1034748153240509,16.071912066141763
203,11,10,0.2,1280,0.0,0.07350207415839179,16.076196432113647
204,11,10,0.2,1280,0.0,0.08842768775449185,16.047795049349467
205,11,10,0.2,1280,0.0,0.08903090338098964,16.250588266054788
206,11,10,0.2,1280,0.0,0.08586386413633139,16.076142319043477
207,11,10,0.2,1280,0.0,0.09902552775725683,16.26239364941915
208,11,10,0.2,1280,0.0,0.08288887655728688,16.245526230335237
209,11,10,0.2,1280,0.0,0.06851562063758242,16.180995615323386
210,11,10,0.2,1280,0.0,0.10311858884819995,16.296748018264772
211,11,10,0.2,1280,0.0,0.08268360168972996,16.174952065944673
212,11,10,0.2,1280,0.0,0.08678277063527708,17.13592121601105
213,11,10,0.2,1280,0.0,0.06667460310034735,17.349135263760886
214,11,10,0.2,1280,0.0,0.11670053100891255,17.5748530348142
215,11,10,0.2,1280,0.0,15.97939954093776,17.528294932842254
216,11,10,0.2,1280,0.0,0.07636174894177786,17.68864974975586
217,11,10,0.2,1280,0.0,0.14144095379203345,17.65720253388087
218,11,10,0.2,1280,0.0,0.11311460119496615,17.094033952554067
219,11,10,0.2,1280,0.0,0.0758565327492074,16.15407323439916
220,11,10,0.2,1280,0.0,0.12383380005686465,15.953812603155772
221,12,10,0.4,1280,0.0,0.07585868815468477,15.97758806546529
222,12,10,0.4,1280,0.0,0.09302114778732526,16.048079152901966
223,12,10,0.4,1280,0.0,0.0837310780745618,15.983612350622813
224,12,10,0.4,1280,0.0,0.08230132921003283,15.966389298439026
225,12,10,0.4,1280,0.0,15.926346086351954,15.830568317572276
226,12,10,0.4,1280,0.0,0.07953315680116113,16.01098503669103
227,12,10,0.4,1280,0.0,0.06443810657959692,15.975331517060598
228,12,10,0.4,1280,0.0,0.08076213546942568,16.00080246925354
229,12,10,0.4,1280,0.0,0.10596609303300929,16.02090348402659
230,12,10,0.4,1280,0.0,15.932018347440787,15.851922249794006
231,12,10,0.4,1280,0.0,15.928632696693828,15.860605784257253
232,12,10,0.4,1280,0.0,0.10962210191430954,16.009801801045736
233,12,10,0.4,1280,0.0,0.10435494724174359,16.077519051233928
234,12,10,0.4,1280,0.0,0.08607810014797436,16.03873963356018
235,12,10,0.4,1280,0.0,0.08271412727757635,15.993248514334361
236,12,10,0.4,1280,0.0,1.2505389837932437,15.941935483614603
237,12,10,0.4,1280,0.0,15.925575399399479,15.868506066004436
238,12,10,0.4,1280,0.0,0.07637986121006438,15.999378148714701
239,12,10,0.4,1280,0.0,0.07294190357486695,15.991126084327698
240,12,10,0.4,1280,0.0,0.12388951447967535,15.994861948490144
